filename,is_target,score,image_name,K,TP_obj,FP_obj,Cum_TP_obj,Cum_FP_obj,Precision_obj_at_K,Cum_TP_img,Cum_FP_img,Precision_img_at_K
50_Or_004_35.654030__-0.565647_01.2022_MediumSmall_243.npy,False,0.19750854,50_Or_004_35.654030__-0.565647_01.2022,750,0,1,79,671,0.10533333333333333,15,10,0.6
50_Or_003_35.654030__-0.565647_03.2021_MediumStandard_580.npy,False,0.19716424,50_Or_003_35.654030__-0.565647_03.2021,751,0,1,79,672,0.1051930758988016,15,10,0.6
50_Or_006_35.658681__-0.534745_01.2022_MediumStandard_154.npy,False,0.19674805,50_Or_006_35.658681__-0.534745_01.2022,752,0,1,79,673,0.10505319148936171,15,10,0.6
50_Or_031_35.641030__-0.594670_03.2021_Other_90.npy,False,0.19592276,50_Or_031_35.641030__-0.594670_03.2021,753,0,1,79,674,0.1049136786188579,15,10,0.6
50_Or_098__35.913750__0.147933__11.2021_MediumStandard_523.npy,False,0.19552037,50_Or_098__35.913750__0.147933__11.2021,754,0,1,79,675,0.10477453580901856,15,10,0.6
50_Or_047__35.675778__-0.670871_03.2025_Small_542.npy,False,0.19200836,50_Or_047__35.675778__-0.670871_03.2025,755,0,1,79,676,0.10463576158940398,15,10,0.6
50_Or_004_35.654030__-0.565647_01.2022_Small_1774.npy,False,0.19123025,50_Or_004_35.654030__-0.565647_01.2022,756,0,1,79,677,0.10449735449735449,15,10,0.6
50_Or_003_35.654030__-0.565647_03.2021_Small_2041.npy,False,0.19104932,50_Or_003_35.654030__-0.565647_03.2021,757,0,1,79,678,0.10435931307793923,15,10,0.6
50_Or_035__35.649109__-0.611845_03.2021_Other_113.npy,False,0.18993929,50_Or_035__35.649109__-0.611845_03.2021,758,0,1,79,679,0.10422163588390501,15,10,0.6
50_Or_006_35.658681__-0.534745_01.2022_MediumSmall_25.npy,False,0.18981537,50_Or_006_35.658681__-0.534745_01.2022,759,0,1,79,680,0.10408432147562582,15,10,0.6
50_Or_098__35.913750__0.147933__11.2021_TruckTractor_285.npy,False,0.18592301,50_Or_098__35.913750__0.147933__11.2021,760,0,1,79,681,0.10394736842105264,15,10,0.6
50_Or_098__35.913750__0.147933__11.2021_Small_1839.npy,False,0.18265697,50_Or_098__35.913750__0.147933__11.2021,761,0,1,79,682,0.1038107752956636,15,10,0.6
50_Or_020_35.652627__-0.592862_03.2021_Small_1436.npy,False,0.18159103,50_Or_020_35.652627__-0.592862_03.2021,762,0,1,79,683,0.1036745406824147,15,10,0.6
50_Or_004_35.654030__-0.565647_01.2022_Small_1770.npy,False,0.18110605,50_Or_004_35.654030__-0.565647_01.2022,763,0,1,79,684,0.10353866317169069,15,10,0.6
50_Or_035__35.649109__-0.611845_03.2021_Small_1467.npy,False,0.1798852,50_Or_035__35.649109__-0.611845_03.2021,764,0,1,79,685,0.10340314136125654,15,10,0.6
50_Or_021_35.652627__-0.592862_06.2022_TruckTractor_92.npy,False,0.17678465,50_Or_021_35.652627__-0.592862_06.2022,765,0,1,79,686,0.10326797385620914,15,10,0.6
50_Or_040__35.635027__-0.595208_06.2022_TruckTractor_259.npy,False,0.17607121,50_Or_040__35.635027__-0.595208_06.2022,766,0,1,79,687,0.1031331592689295,15,10,0.6
50_Or_025_35.651734__-0.595641_06.2020_MediumSmall_312.npy,False,0.17509462,50_Or_025_35.651734__-0.595641_06.2020,767,0,1,79,688,0.10299869621903521,15,10,0.6
50_Or_020_35.652627__-0.592862_03.2021_MediumStandard_477.npy,False,0.17432256,50_Or_020_35.652627__-0.592862_03.2021,768,0,1,79,689,0.10286458333333333,15,10,0.6
50_Or_069__35.715136__-0.480888_01.2022_TruckTractor_278.npy,False,0.17246795,50_Or_069__35.715136__-0.480888_01.2022,769,0,1,79,690,0.10273081924577374,15,10,0.6
50_Or_003_35.654030__-0.565647_03.2021_Small_2051.npy,False,0.17199118,50_Or_003_35.654030__-0.565647_03.2021,770,0,1,79,691,0.1025974025974026,15,10,0.6
50_Or_025_35.651734__-0.595641_06.2020_TruckTractor_448.npy,False,0.17145532,50_Or_025_35.651734__-0.595641_06.2020,771,0,1,79,692,0.10246433203631647,15,10,0.6
50_Or_020_35.652627__-0.592862_03.2021_TruckTractor_255.npy,False,0.17142496,50_Or_020_35.652627__-0.592862_03.2021,772,0,1,79,693,0.10233160621761658,15,10,0.6
50_Or_005_35.658681__-0.534745_03.2021_MediumSmall_176.npy,False,0.17064553,50_Or_005_35.658681__-0.534745_03.2021,773,0,1,79,694,0.10219922380336352,15,10,0.6
50_Or_006_35.658681__-0.534745_01.2022_MediumStandard_143.npy,False,0.16855556,50_Or_006_35.658681__-0.534745_01.2022,774,0,1,79,695,0.1020671834625323,15,10,0.6
50_Or_069__35.715136__-0.480888_01.2022_CementMixerTrucks_91.npy,False,0.16809928,50_Or_069__35.715136__-0.480888_01.2022,775,0,1,79,696,0.10193548387096774,15,10,0.6
50_Or_021_35.652627__-0.592862_06.2022_Small_625.npy,False,0.1668859,50_Or_021_35.652627__-0.592862_06.2022,776,0,1,79,697,0.1018041237113402,15,10,0.6
50_Or_020_35.652627__-0.592862_03.2021_Small_1418.npy,False,0.1668859,50_Or_020_35.652627__-0.592862_03.2021,777,0,1,79,698,0.10167310167310167,15,10,0.6
50_Or_098__35.913750__0.147933__11.2021_Other_120.npy,False,0.15628235,50_Or_098__35.913750__0.147933__11.2021,778,0,1,79,699,0.10154241645244216,15,10,0.6
50_Or_071__35.715136__-0.480888_04.2023_TruckTractor_265.npy,False,0.15503338,50_Or_071__35.715136__-0.480888_04.2023,779,0,1,79,700,0.10141206675224647,15,10,0.6
50_Or_071__35.715136__-0.480888_04.2023_TruckTractor_266.npy,False,0.15473989,50_Or_071__35.715136__-0.480888_04.2023,780,0,1,79,701,0.10128205128205128,15,10,0.6
50_Or_020_35.652627__-0.592862_03.2021_Bulldozers_44.npy,False,0.1481071,50_Or_020_35.652627__-0.592862_03.2021,781,0,1,79,702,0.10115236875800256,15,10,0.6
50_Or_004_35.654030__-0.565647_01.2022_Small_1782.npy,False,0.14759038,50_Or_004_35.654030__-0.565647_01.2022,782,0,1,79,703,0.1010230179028133,15,10,0.6
50_Or_018_35.651252__-0.604357_04.2025_Small_748.npy,False,0.14699742,50_Or_018_35.651252__-0.604357_04.2025,783,0,1,79,704,0.10089399744572158,15,10,0.6
50_Or_040__35.635027__-0.595208_06.2022_TruckTractor_262.npy,False,0.14541271,50_Or_040__35.635027__-0.595208_06.2022,784,0,1,79,705,0.10076530612244898,15,10,0.6
50_Or_020_35.652627__-0.592862_03.2021_MediumStandard_478.npy,False,0.14345828,50_Or_020_35.652627__-0.592862_03.2021,785,0,1,79,706,0.10063694267515924,15,10,0.6
50_Or_005_35.658681__-0.534745_03.2021_Bulldozers_25.npy,False,0.14306316,50_Or_005_35.658681__-0.534745_03.2021,786,0,1,79,707,0.1005089058524173,15,10,0.6
50_Or_098__35.913750__0.147933__11.2021_MediumStandard_527.npy,False,0.14103764,50_Or_098__35.913750__0.147933__11.2021,787,0,1,79,708,0.10038119440914867,15,10,0.6
50_Or_021_35.652627__-0.592862_06.2022_MediumStandard_246.npy,False,0.1405011,50_Or_021_35.652627__-0.592862_06.2022,788,0,1,79,709,0.10025380710659898,15,10,0.6
50_Or_098__35.913750__0.147933__11.2021_MediumStandard_547.npy,False,0.13727711,50_Or_098__35.913750__0.147933__11.2021,789,0,1,79,710,0.10012674271229405,15,10,0.6
50_Or_040__35.635027__-0.595208_06.2022_TruckTractor_260.npy,False,0.13710912,50_Or_040__35.635027__-0.595208_06.2022,790,0,1,79,711,0.1,15,10,0.6
50_Or_098__35.913750__0.147933__11.2021_MediumStandard_539.npy,False,0.13680139,50_Or_098__35.913750__0.147933__11.2021,791,0,1,79,712,0.09987357774968394,15,10,0.6
50_Or_071__35.715136__-0.480888_04.2023_TruckTractor_267.npy,False,0.13668805,50_Or_071__35.715136__-0.480888_04.2023,792,0,1,79,713,0.09974747474747475,15,10,0.6
50_Or_018_35.651252__-0.604357_04.2025_MediumStandard_265.npy,False,0.13665155,50_Or_018_35.651252__-0.604357_04.2025,793,0,1,79,714,0.09962168978562422,15,10,0.6
50_Or_069__35.715136__-0.480888_01.2022_TruckTractor_276.npy,False,0.13585746,50_Or_069__35.715136__-0.480888_01.2022,794,0,1,79,715,0.09949622166246852,15,10,0.6
50_Or_021_35.652627__-0.592862_06.2022_Small_631.npy,False,0.13169521,50_Or_021_35.652627__-0.592862_06.2022,795,0,1,79,716,0.09937106918238994,15,10,0.6
50_Or_020_35.652627__-0.592862_03.2021_Small_1407.npy,False,0.13169521,50_Or_020_35.652627__-0.592862_03.2021,796,0,1,79,717,0.0992462311557789,15,10,0.6
50_Or_020_35.652627__-0.592862_03.2021_Other_107.npy,False,0.13127652,50_Or_020_35.652627__-0.592862_03.2021,797,0,1,79,718,0.09912170639899624,15,10,0.6
50_Or_078__35.819171__-0.468544_06.2022_Other_86.npy,False,0.1275326,50_Or_078__35.819171__-0.468544_06.2022,798,0,1,79,719,0.09899749373433583,15,10,0.6
50_Or_003_35.654030__-0.565647_03.2021_Bulldozers_67.npy,False,0.12727901,50_Or_003_35.654030__-0.565647_03.2021,799,0,1,79,720,0.09887359198998748,15,10,0.6
50_Or_021_35.652627__-0.592862_06.2022_Bulldozers_18.npy,False,0.124843866,50_Or_021_35.652627__-0.592862_06.2022,800,0,1,79,721,0.09875,15,10,0.6
50_Or_005_35.658681__-0.534745_03.2021_Other_61.npy,False,0.12453855,50_Or_005_35.658681__-0.534745_03.2021,801,0,1,79,722,0.0986267166042447,15,10,0.6
50_Or_021_35.652627__-0.592862_06.2022_Other_55.npy,False,0.12419763,50_Or_021_35.652627__-0.592862_06.2022,802,0,1,79,723,0.09850374064837905,15,10,0.6
50_Or_018_35.651252__-0.604357_04.2025_MediumStandard_270.npy,False,0.12077258,50_Or_018_35.651252__-0.604357_04.2025,803,0,1,79,724,0.09838107098381071,15,10,0.6
50_Or_069__35.715136__-0.480888_01.2022_TruckTractor_279.npy,False,0.12040991,50_Or_069__35.715136__-0.480888_01.2022,804,0,1,79,725,0.09825870646766169,15,10,0.6
50_Or_071__35.715136__-0.480888_04.2023_Small_1767.npy,False,0.11975847,50_Or_071__35.715136__-0.480888_04.2023,805,0,1,79,726,0.09813664596273292,15,10,0.6
50_Or_098__35.913750__0.147933__11.2021_Small_1837.npy,False,0.11843023,50_Or_098__35.913750__0.147933__11.2021,806,0,1,79,727,0.09801488833746898,15,10,0.6
50_Or_005_35.658681__-0.534745_03.2021_Other_62.npy,False,0.115851864,50_Or_005_35.658681__-0.534745_03.2021,807,0,1,79,728,0.09789343246592318,15,10,0.6
50_Or_047__35.675778__-0.670871_03.2025_TruckTractor_87.npy,False,0.115260415,50_Or_047__35.675778__-0.670871_03.2025,808,0,1,79,729,0.09777227722772278,15,10,0.6
50_Or_019_35.652627__-0.592862_06.2020_TruckTractor_588.npy,False,0.11234027,50_Or_019_35.652627__-0.592862_06.2020,809,0,1,79,730,0.09765142150803462,15,10,0.6
50_Or_004_35.654030__-0.565647_01.2022_MediumSmall_241.npy,False,0.10746318,50_Or_004_35.654030__-0.565647_01.2022,810,0,1,79,731,0.09753086419753086,15,10,0.6
50_Or_021_35.652627__-0.592862_06.2022_TruckTractor_91.npy,False,0.10733154,50_Or_021_35.652627__-0.592862_06.2022,811,0,1,79,732,0.09741060419235512,15,10,0.6
50_Or_047__35.675778__-0.670871_03.2025_Other_26.npy,False,0.10690773,50_Or_047__35.675778__-0.670871_03.2025,812,0,1,79,733,0.09729064039408868,15,10,0.6
50_Or_078__35.819171__-0.468544_06.2022_MediumStandard_329.npy,False,0.10258132,50_Or_078__35.819171__-0.468544_06.2022,813,0,1,79,734,0.0971709717097171,15,10,0.6
50_Or_020_35.652627__-0.592862_03.2021_TruckTractor_258.npy,False,0.10024923,50_Or_020_35.652627__-0.592862_03.2021,814,0,1,79,735,0.09705159705159705,15,10,0.6
50_Or_020_35.652627__-0.592862_03.2021_TruckTractor_256.npy,False,0.09817857,50_Or_020_35.652627__-0.592862_03.2021,815,0,1,79,736,0.09693251533742331,15,10,0.6
50_Or_018_35.651252__-0.604357_04.2025_MediumStandard_269.npy,False,0.09816345,50_Or_018_35.651252__-0.604357_04.2025,816,0,1,79,737,0.09681372549019608,15,10,0.6
50_Or_098__35.913750__0.147933__11.2021_Other_121.npy,False,0.098053776,50_Or_098__35.913750__0.147933__11.2021,817,0,1,79,738,0.0966952264381885,15,10,0.6
50_Or_047__35.675778__-0.670871_03.2025_Other_29.npy,False,0.09686771,50_Or_047__35.675778__-0.670871_03.2025,818,0,1,79,739,0.09657701711491443,15,10,0.6
50_Or_021_35.652627__-0.592862_06.2022_TruckTractor_90.npy,False,0.09637323,50_Or_021_35.652627__-0.592862_06.2022,819,0,1,79,740,0.09645909645909646,15,10,0.6
50_Or_021_35.652627__-0.592862_06.2022_TruckTractor_93.npy,False,0.09529683,50_Or_021_35.652627__-0.592862_06.2022,820,0,1,79,741,0.09634146341463415,15,10,0.6
50_Or_047__35.675778__-0.670871_03.2025_Other_28.npy,False,0.09482417,50_Or_047__35.675778__-0.670871_03.2025,821,0,1,79,742,0.09622411693057248,15,10,0.6
50_Or_071__35.715136__-0.480888_04.2023_TruckTractor_268.npy,False,0.0944453,50_Or_071__35.715136__-0.480888_04.2023,822,0,1,79,743,0.09610705596107055,15,10,0.6
50_Or_005_35.658681__-0.534745_03.2021_MediumSmall_173.npy,False,0.09336571,50_Or_005_35.658681__-0.534745_03.2021,823,0,1,79,744,0.0959902794653706,15,10,0.6
50_Or_047__35.675778__-0.670871_03.2025_Other_27.npy,False,0.088602886,50_Or_047__35.675778__-0.670871_03.2025,824,0,1,79,745,0.09587378640776699,15,10,0.6
50_Or_098__35.913750__0.147933__11.2021_TruckTractor_282.npy,False,0.08425444,50_Or_098__35.913750__0.147933__11.2021,825,0,1,79,746,0.09575757575757576,15,10,0.6
50_Or_020_35.652627__-0.592862_03.2021_TruckTractor_257.npy,False,0.0833838,50_Or_020_35.652627__-0.592862_03.2021,826,0,1,79,747,0.09564164648910412,15,10,0.6
50_Or_098__35.913750__0.147933__11.2021_TruckTractor_284.npy,False,0.07263169,50_Or_098__35.913750__0.147933__11.2021,827,0,1,79,748,0.09552599758162031,15,10,0.6
50_Or_098__35.913750__0.147933__11.2021_MediumStandard_531.npy,False,0.059450217,50_Or_098__35.913750__0.147933__11.2021,828,0,1,79,749,0.09541062801932366,15,10,0.6
