filename,is_target,score,image_name,K,TP_obj,FP_obj,Cum_TP_obj,Cum_FP_obj,Precision_obj_at_K,Cum_TP_img,Cum_FP_img,Precision_img_at_K
50_Or_018_35.651252__-0.604357_04.2025_Small_749.npy,False,0.17733616,50_Or_018_35.651252__-0.604357_04.2025,734,0,1,30,704,0.04087193460490463,20,5,0.8
50_Or_004_35.654030__-0.565647_01.2022_Small_1773.npy,False,0.17694023,50_Or_004_35.654030__-0.565647_01.2022,735,0,1,30,705,0.04081632653061224,20,5,0.8
50_Or_071__35.715136__-0.480888_04.2023_Small_1765.npy,False,0.17657295,50_Or_071__35.715136__-0.480888_04.2023,736,0,1,30,706,0.04076086956521739,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1480.npy,False,0.17643788,50_Or_035__35.649109__-0.611845_03.2021,737,0,1,30,707,0.0407055630936228,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1497.npy,False,0.17565931,50_Or_035__35.649109__-0.611845_03.2021,738,0,1,30,708,0.04065040650406504,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_Small_2116.npy,False,0.17531295,50_Or_025_35.651734__-0.595641_06.2020,739,0,1,30,709,0.04059539918809202,20,5,0.8
50_Or_004_35.654030__-0.565647_01.2022_Small_1788.npy,False,0.17488973,50_Or_004_35.654030__-0.565647_01.2022,740,0,1,30,710,0.04054054054054054,20,5,0.8
50_Or_045__35.678830__-0.621677_03.2025_Small_571.npy,False,0.17473182,50_Or_045__35.678830__-0.621677_03.2025,741,0,1,30,711,0.04048582995951417,20,5,0.8
50_Or_003_35.654030__-0.565647_03.2021_Small_2033.npy,False,0.17451558,50_Or_003_35.654030__-0.565647_03.2021,742,0,1,30,712,0.04043126684636118,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_MediumSmall_227.npy,False,0.17445591,50_Or_035__35.649109__-0.611845_03.2021,743,0,1,30,713,0.040376850605652756,20,5,0.8
50_Or_003_35.654030__-0.565647_03.2021_Small_2029.npy,False,0.1738556,50_Or_003_35.654030__-0.565647_03.2021,744,0,1,30,714,0.04032258064516129,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_Small_2114.npy,False,0.17376995,50_Or_025_35.651734__-0.595641_06.2020,745,0,1,30,715,0.040268456375838924,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1505.npy,False,0.17303081,50_Or_035__35.649109__-0.611845_03.2021,746,0,1,30,716,0.040214477211796246,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_Small_2118.npy,False,0.1721152,50_Or_025_35.651734__-0.595641_06.2020,747,0,1,30,717,0.040160642570281124,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1502.npy,False,0.17210795,50_Or_035__35.649109__-0.611845_03.2021,748,0,1,30,718,0.040106951871657755,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1507.npy,False,0.17197089,50_Or_035__35.649109__-0.611845_03.2021,749,0,1,30,719,0.04005340453938585,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_Small_2119.npy,False,0.17182985,50_Or_025_35.651734__-0.595641_06.2020,750,0,1,30,720,0.04,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1493.npy,False,0.17133798,50_Or_035__35.649109__-0.611845_03.2021,751,0,1,30,721,0.03994673768308921,20,5,0.8
50_Or_004_35.654030__-0.565647_01.2022_Small_1776.npy,False,0.17127882,50_Or_004_35.654030__-0.565647_01.2022,752,0,1,30,722,0.0398936170212766,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1525.npy,False,0.1710224,50_Or_035__35.649109__-0.611845_03.2021,753,0,1,30,723,0.0398406374501992,20,5,0.8
50_Or_004_35.654030__-0.565647_01.2022_Small_1790.npy,False,0.17099033,50_Or_004_35.654030__-0.565647_01.2022,754,0,1,30,724,0.03978779840848806,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_Small_2111.npy,False,0.17085502,50_Or_025_35.651734__-0.595641_06.2020,755,0,1,30,725,0.039735099337748346,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_Small_2102.npy,False,0.17078407,50_Or_025_35.651734__-0.595641_06.2020,756,0,1,30,726,0.03968253968253968,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1515.npy,False,0.1706005,50_Or_035__35.649109__-0.611845_03.2021,757,0,1,30,727,0.03963011889035667,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1483.npy,False,0.17053159,50_Or_035__35.649109__-0.611845_03.2021,758,0,1,30,728,0.0395778364116095,20,5,0.8
50_Or_003_35.654030__-0.565647_03.2021_Small_2039.npy,False,0.17044379,50_Or_003_35.654030__-0.565647_03.2021,759,0,1,30,729,0.039525691699604744,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_Small_2105.npy,False,0.17028648,50_Or_025_35.651734__-0.595641_06.2020,760,0,1,30,730,0.039473684210526314,20,5,0.8
50_Or_015_35.653454__-0.602122_03.2021_MediumSmall_235.npy,False,0.16985291,50_Or_015_35.653454__-0.602122_03.2021,761,0,1,30,731,0.03942181340341656,20,5,0.8
50_Or_096__34.700833__3.307971__03.2025_MediumSmall_196.npy,False,0.16983329,50_Or_096__34.700833__3.307971__03.2025,762,0,1,30,732,0.03937007874015748,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_Small_2120.npy,False,0.16955072,50_Or_025_35.651734__-0.595641_06.2020,763,0,1,30,733,0.039318479685452164,20,5,0.8
50_Or_005_35.658681__-0.534745_03.2021_MediumSmall_174.npy,False,0.16925213,50_Or_005_35.658681__-0.534745_03.2021,764,0,1,30,734,0.03926701570680628,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1471.npy,False,0.1692331,50_Or_035__35.649109__-0.611845_03.2021,765,0,1,30,735,0.0392156862745098,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_Small_624.npy,False,0.16908333,50_Or_021_35.652627__-0.592862_06.2022,766,0,1,30,736,0.0391644908616188,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_Small_1419.npy,False,0.16908333,50_Or_020_35.652627__-0.592862_03.2021,767,0,1,30,737,0.03911342894393742,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_MediumSmall_226.npy,False,0.16885036,50_Or_035__35.649109__-0.611845_03.2021,768,0,1,30,738,0.0390625,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_MediumSmall_223.npy,False,0.16866906,50_Or_035__35.649109__-0.611845_03.2021,769,0,1,30,739,0.03901170351105332,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_Small_2110.npy,False,0.16847956,50_Or_025_35.651734__-0.595641_06.2020,770,0,1,30,740,0.03896103896103896,20,5,0.8
50_Or_003_35.654030__-0.565647_03.2021_Small_2053.npy,False,0.16842866,50_Or_003_35.654030__-0.565647_03.2021,771,0,1,30,741,0.038910505836575876,20,5,0.8
50_Or_003_35.654030__-0.565647_03.2021_Small_2043.npy,False,0.16841489,50_Or_003_35.654030__-0.565647_03.2021,772,0,1,30,742,0.038860103626943004,20,5,0.8
50_Or_004_35.654030__-0.565647_01.2022_Small_1774.npy,False,0.16825956,50_Or_004_35.654030__-0.565647_01.2022,773,0,1,30,743,0.03880983182406209,20,5,0.8
50_Or_003_35.654030__-0.565647_03.2021_Small_2042.npy,False,0.16794786,50_Or_003_35.654030__-0.565647_03.2021,774,0,1,30,744,0.03875968992248062,20,5,0.8
50_Or_004_35.654030__-0.565647_01.2022_Small_1793.npy,False,0.16788442,50_Or_004_35.654030__-0.565647_01.2022,775,0,1,30,745,0.03870967741935484,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_Small_2117.npy,False,0.16774474,50_Or_025_35.651734__-0.595641_06.2020,776,0,1,30,746,0.03865979381443299,20,5,0.8
50_Or_077__35.819171__-0.468544_01.2022_Small_1005.npy,False,0.16723572,50_Or_077__35.819171__-0.468544_01.2022,777,0,1,30,747,0.03861003861003861,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1489.npy,False,0.16719683,50_Or_035__35.649109__-0.611845_03.2021,778,0,1,30,748,0.038560411311053984,20,5,0.8
50_Or_005_35.658681__-0.534745_03.2021_Small_942.npy,False,0.16668151,50_Or_005_35.658681__-0.534745_03.2021,779,0,1,30,749,0.038510911424903725,20,5,0.8
50_Or_003_35.654030__-0.565647_03.2021_Small_2047.npy,False,0.16665967,50_Or_003_35.654030__-0.565647_03.2021,780,0,1,30,750,0.038461538461538464,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_Small_2094.npy,False,0.166605,50_Or_025_35.651734__-0.595641_06.2020,781,0,1,30,751,0.03841229193341869,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1466.npy,False,0.16621226,50_Or_035__35.649109__-0.611845_03.2021,782,0,1,30,752,0.03836317135549872,20,5,0.8
50_Or_096__34.700833__3.307971__03.2025_MediumSmall_199.npy,False,0.16607484,50_Or_096__34.700833__3.307971__03.2025,783,0,1,30,753,0.038314176245210725,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1479.npy,False,0.1655812,50_Or_035__35.649109__-0.611845_03.2021,784,0,1,30,754,0.03826530612244898,20,5,0.8
50_Or_047__35.675778__-0.670871_03.2025_Small_539.npy,False,0.16504234,50_Or_047__35.675778__-0.670871_03.2025,785,0,1,30,755,0.03821656050955414,20,5,0.8
50_Or_019_35.652627__-0.592862_06.2020_Small_2168.npy,False,0.16472925,50_Or_019_35.652627__-0.592862_06.2020,786,0,1,30,756,0.03816793893129771,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1494.npy,False,0.1647112,50_Or_035__35.649109__-0.611845_03.2021,787,0,1,30,757,0.03811944091486658,20,5,0.8
50_Or_096__34.700833__3.307971__03.2025_MediumSmall_193.npy,False,0.16438502,50_Or_096__34.700833__3.307971__03.2025,788,0,1,30,758,0.03807106598984772,20,5,0.8
50_Or_019_35.652627__-0.592862_06.2020_Small_2166.npy,False,0.1642858,50_Or_019_35.652627__-0.592862_06.2020,789,0,1,30,759,0.03802281368821293,20,5,0.8
50_Or_019_35.652627__-0.592862_06.2020_Small_2169.npy,False,0.16427287,50_Or_019_35.652627__-0.592862_06.2020,790,0,1,30,760,0.0379746835443038,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1463.npy,False,0.16415061,50_Or_035__35.649109__-0.611845_03.2021,791,0,1,30,761,0.03792667509481669,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_Small_1430.npy,False,0.16405441,50_Or_020_35.652627__-0.592862_03.2021,792,0,1,30,762,0.03787878787878788,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_Small_613.npy,False,0.16405441,50_Or_021_35.652627__-0.592862_06.2022,793,0,1,30,763,0.03783102143757881,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1503.npy,False,0.16395806,50_Or_035__35.649109__-0.611845_03.2021,794,0,1,30,764,0.037783375314861464,20,5,0.8
50_Or_003_35.654030__-0.565647_03.2021_Small_2030.npy,False,0.16366981,50_Or_003_35.654030__-0.565647_03.2021,795,0,1,30,765,0.03773584905660377,20,5,0.8
50_Or_019_35.652627__-0.592862_06.2020_Small_2167.npy,False,0.16312438,50_Or_019_35.652627__-0.592862_06.2020,796,0,1,30,766,0.03768844221105527,20,5,0.8
50_Or_003_35.654030__-0.565647_03.2021_Small_2050.npy,False,0.16226283,50_Or_003_35.654030__-0.565647_03.2021,797,0,1,30,767,0.037641154328732745,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_Small_1435.npy,False,0.16195902,50_Or_020_35.652627__-0.592862_03.2021,798,0,1,30,768,0.03759398496240601,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1476.npy,False,0.16186629,50_Or_035__35.649109__-0.611845_03.2021,799,0,1,30,769,0.03754693366708386,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_Small_2113.npy,False,0.16157025,50_Or_025_35.651734__-0.595641_06.2020,800,0,1,30,770,0.0375,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1458.npy,False,0.16113491,50_Or_035__35.649109__-0.611845_03.2021,801,0,1,30,771,0.03745318352059925,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1517.npy,False,0.16111737,50_Or_035__35.649109__-0.611845_03.2021,802,0,1,30,772,0.03740648379052369,20,5,0.8
50_Or_098__35.913750__0.147933__11.2021_Small_1840.npy,False,0.16047895,50_Or_098__35.913750__0.147933__11.2021,803,0,1,30,773,0.037359900373599,20,5,0.8
50_Or_004_35.654030__-0.565647_01.2022_Small_1787.npy,False,0.16043061,50_Or_004_35.654030__-0.565647_01.2022,804,0,1,30,774,0.03731343283582089,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1523.npy,False,0.1599108,50_Or_035__35.649109__-0.611845_03.2021,805,0,1,30,775,0.037267080745341616,20,5,0.8
50_Or_098__35.913750__0.147933__11.2021_Small_1841.npy,False,0.15945582,50_Or_098__35.913750__0.147933__11.2021,806,0,1,30,776,0.03722084367245657,20,5,0.8
50_Or_003_35.654030__-0.565647_03.2021_Small_2028.npy,False,0.15940438,50_Or_003_35.654030__-0.565647_03.2021,807,0,1,30,777,0.03717472118959108,20,5,0.8
50_Or_079__35.819171__-0.468544_03.2025_Small_195.npy,False,0.1594021,50_Or_079__35.819171__-0.468544_03.2025,808,0,1,30,778,0.03712871287128713,20,5,0.8
50_Or_018_35.651252__-0.604357_04.2025_Small_747.npy,False,0.1592125,50_Or_018_35.651252__-0.604357_04.2025,809,0,1,30,779,0.037082818294190356,20,5,0.8
50_Or_018_35.651252__-0.604357_04.2025_Small_745.npy,False,0.15915573,50_Or_018_35.651252__-0.604357_04.2025,810,0,1,30,780,0.037037037037037035,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1506.npy,False,0.15858519,50_Or_035__35.649109__-0.611845_03.2021,811,0,1,30,781,0.036991368680641186,20,5,0.8
50_Or_040__35.635027__-0.595208_06.2022_Small_1456.npy,False,0.1584827,50_Or_040__35.635027__-0.595208_06.2022,812,0,1,30,782,0.03694581280788178,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1475.npy,False,0.15834501,50_Or_035__35.649109__-0.611845_03.2021,813,0,1,30,783,0.03690036900369004,20,5,0.8
50_Or_005_35.658681__-0.534745_03.2021_Small_939.npy,False,0.15813881,50_Or_005_35.658681__-0.534745_03.2021,814,0,1,30,784,0.036855036855036855,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1491.npy,False,0.15713435,50_Or_035__35.649109__-0.611845_03.2021,815,0,1,30,785,0.03680981595092025,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_Small_1429.npy,False,0.15689397,50_Or_020_35.652627__-0.592862_03.2021,816,0,1,30,786,0.03676470588235294,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_Small_614.npy,False,0.15687135,50_Or_021_35.652627__-0.592862_06.2022,817,0,1,30,787,0.03671970624235006,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_Small_2099.npy,False,0.15615769,50_Or_025_35.651734__-0.595641_06.2020,818,0,1,30,788,0.03667481662591687,20,5,0.8
50_Or_040__35.635027__-0.595208_06.2022_Small_1452.npy,False,0.15574957,50_Or_040__35.635027__-0.595208_06.2022,819,0,1,30,789,0.03663003663003663,20,5,0.8
50_Or_071__35.715136__-0.480888_04.2023_Small_1766.npy,False,0.15567493,50_Or_071__35.715136__-0.480888_04.2023,820,0,1,30,790,0.036585365853658534,20,5,0.8
50_Or_005_35.658681__-0.534745_03.2021_Small_943.npy,False,0.15514088,50_Or_005_35.658681__-0.534745_03.2021,821,0,1,30,791,0.03654080389768575,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1460.npy,False,0.15504351,50_Or_035__35.649109__-0.611845_03.2021,822,0,1,30,792,0.0364963503649635,20,5,0.8
50_Or_096__34.700833__3.307971__03.2025_MediumSmall_198.npy,False,0.15485714,50_Or_096__34.700833__3.307971__03.2025,823,0,1,30,793,0.03645200486026731,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_Small_2101.npy,False,0.15443353,50_Or_025_35.651734__-0.595641_06.2020,824,0,1,30,794,0.03640776699029126,20,5,0.8
50_Or_004_35.654030__-0.565647_01.2022_Small_1789.npy,False,0.15440026,50_Or_004_35.654030__-0.565647_01.2022,825,0,1,30,795,0.03636363636363636,20,5,0.8
50_Or_004_35.654030__-0.565647_01.2022_Small_1779.npy,False,0.15416697,50_Or_004_35.654030__-0.565647_01.2022,826,0,1,30,796,0.03631961259079903,20,5,0.8
50_Or_003_35.654030__-0.565647_03.2021_Small_2044.npy,False,0.15389884,50_Or_003_35.654030__-0.565647_03.2021,827,0,1,30,797,0.036275695284159616,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1457.npy,False,0.15376121,50_Or_035__35.649109__-0.611845_03.2021,828,0,1,30,798,0.036231884057971016,20,5,0.8
50_Or_096__34.700833__3.307971__03.2025_Small_1006.npy,False,0.15362288,50_Or_096__34.700833__3.307971__03.2025,829,0,1,30,799,0.03618817852834741,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1482.npy,False,0.15333888,50_Or_035__35.649109__-0.611845_03.2021,830,0,1,30,800,0.03614457831325301,20,5,0.8
50_Or_004_35.654030__-0.565647_01.2022_Small_1781.npy,False,0.1531284,50_Or_004_35.654030__-0.565647_01.2022,831,0,1,30,801,0.036101083032490974,20,5,0.8
50_Or_003_35.654030__-0.565647_03.2021_Small_2048.npy,False,0.15302277,50_Or_003_35.654030__-0.565647_03.2021,832,0,1,30,802,0.036057692307692304,20,5,0.8
50_Or_004_35.654030__-0.565647_01.2022_Small_1775.npy,False,0.15302193,50_Or_004_35.654030__-0.565647_01.2022,833,0,1,30,803,0.03601440576230492,20,5,0.8
50_Or_004_35.654030__-0.565647_01.2022_Small_1778.npy,False,0.15263256,50_Or_004_35.654030__-0.565647_01.2022,834,0,1,30,804,0.03597122302158273,20,5,0.8
50_Or_071__35.715136__-0.480888_04.2023_MediumStandard_505.npy,False,0.15214157,50_Or_071__35.715136__-0.480888_04.2023,835,0,1,30,805,0.03592814371257485,20,5,0.8
50_Or_003_35.654030__-0.565647_03.2021_Small_2032.npy,False,0.15152603,50_Or_003_35.654030__-0.565647_03.2021,836,0,1,30,806,0.03588516746411483,20,5,0.8
50_Or_004_35.654030__-0.565647_01.2022_Small_1768.npy,False,0.15145037,50_Or_004_35.654030__-0.565647_01.2022,837,0,1,30,807,0.035842293906810034,20,5,0.8
50_Or_098__35.913750__0.147933__11.2021_Small_1846.npy,False,0.15134712,50_Or_098__35.913750__0.147933__11.2021,838,0,1,30,808,0.03579952267303103,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1498.npy,False,0.15117338,50_Or_035__35.649109__-0.611845_03.2021,839,0,1,30,809,0.03575685339690107,20,5,0.8
50_Or_031_35.641030__-0.594670_03.2021_Small_1012.npy,False,0.15064836,50_Or_031_35.641030__-0.594670_03.2021,840,0,1,30,810,0.03571428571428571,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1464.npy,False,0.14979807,50_Or_035__35.649109__-0.611845_03.2021,841,0,1,30,811,0.0356718192627824,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_Small_2112.npy,False,0.14937174,50_Or_025_35.651734__-0.595641_06.2020,842,0,1,30,812,0.035629453681710214,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1511.npy,False,0.14919573,50_Or_035__35.649109__-0.611845_03.2021,843,0,1,30,813,0.03558718861209965,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_Small_638.npy,False,0.14785203,50_Or_021_35.652627__-0.592862_06.2022,844,0,1,30,814,0.035545023696682464,20,5,0.8
50_Or_004_35.654030__-0.565647_01.2022_Small_1780.npy,False,0.1454982,50_Or_004_35.654030__-0.565647_01.2022,845,0,1,30,815,0.03550295857988166,20,5,0.8
50_Or_003_35.654030__-0.565647_03.2021_Small_2054.npy,False,0.14468862,50_Or_003_35.654030__-0.565647_03.2021,846,0,1,30,816,0.03546099290780142,20,5,0.8
50_Or_096__34.700833__3.307971__03.2025_Small_1009.npy,False,0.14447089,50_Or_096__34.700833__3.307971__03.2025,847,0,1,30,817,0.03541912632821724,20,5,0.8
50_Or_004_35.654030__-0.565647_01.2022_Small_1791.npy,False,0.14431874,50_Or_004_35.654030__-0.565647_01.2022,848,0,1,30,818,0.03537735849056604,20,5,0.8
50_Or_065__35.705245__-0.48790_03.2021_Small_1795.npy,False,0.14395583,50_Or_065__35.705245__-0.48790_03.2021,849,0,1,30,819,0.0353356890459364,20,5,0.8
50_Or_045__35.678830__-0.621677_03.2025_Small_569.npy,False,0.14334206,50_Or_045__35.678830__-0.621677_03.2025,850,0,1,30,820,0.03529411764705882,20,5,0.8
50_Or_003_35.654030__-0.565647_03.2021_Small_2045.npy,False,0.143297,50_Or_003_35.654030__-0.565647_03.2021,851,0,1,30,821,0.03525264394829612,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1526.npy,False,0.14246774,50_Or_035__35.649109__-0.611845_03.2021,852,0,1,30,822,0.035211267605633804,20,5,0.8
50_Or_096__34.700833__3.307971__03.2025_Small_1007.npy,False,0.14090315,50_Or_096__34.700833__3.307971__03.2025,853,0,1,30,823,0.035169988276670575,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1469.npy,False,0.13976403,50_Or_035__35.649109__-0.611845_03.2021,854,0,1,30,824,0.0351288056206089,20,5,0.8
50_Or_096__34.700833__3.307971__03.2025_MediumSmall_192.npy,False,0.1388283,50_Or_096__34.700833__3.307971__03.2025,855,0,1,30,825,0.03508771929824561,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1485.npy,False,0.13802332,50_Or_035__35.649109__-0.611845_03.2021,856,0,1,30,826,0.035046728971962614,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Other_113.npy,False,0.13433786,50_Or_035__35.649109__-0.611845_03.2021,857,0,1,30,827,0.03500583430571762,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1473.npy,False,0.12996192,50_Or_035__35.649109__-0.611845_03.2021,858,0,1,30,828,0.03496503496503497,20,5,0.8
